# Stamp; Host; NProc; X; Y; Z; F; Total FE; Total M; End Time; Dur. Init; Stretch Sim; Int. Init; Main Sim; Total; Total (User); Total (System); ODE; Parabolic; FE; FE before Main Sim" 
08.12.2016 12:22:33;neon;         12;          6;          8;          3;          1;        144;      25920;   1.000;4.24000000;74.65600000;.00400000;1052.94800000;1133.73999023;1133.10803223;.63200003;1022.55200000;29.35200000;.66000000;20.44800000;
08.12.2016 12:53:36;neon;         16;          6;          8;          4;          1;        192;      34560;   1.000;4.76800000;136.99200000;.00400000;1693.08000000;1838.29992676;1835.57995605;2.72000003;1489.89600000;201.15200000;1.28400000;45.75600000;
08.12.2016 15:28:25;neon;          4;          3;          8;          2;          1;         48;       8640;   1.000;3.42000000;60.85200000;.00400000;1052.64800000;1118.30798340;1117.94799805;.36000001;1025.94000000;26.14000000;.26000000;6.97200000;            T;            T;
08.12.2016 15:47:34;neon;          8;          6;          8;          2;          1;         96;      17280;   1.000;2.95200000;67.71600000;.00000000;1073.81200000;1146.00793457;1145.57995605;.42800000;1020.91200000;52.15200000;.42000000;12.30000000;            T;            T;
08.12.2016 16:11:23;neon;         12;          6;          8;          3;          1;        144;      25920;   1.000;3.89600000;84.98400000;.00400000;1334.06400000;1425.40002441;1424.83203125;.56800002;1154.10000000;178.74800000;.78400000;21.26400000;            T;            T;
08.12.2016 16:39:24;neon;         16;          6;          8;          4;          1;        192;      34560;   1.000;6.06000000;115.80000000;.00400000;1547.25600000;1671.77197266;1671.08801270;.68400002;1421.90400000;123.76000000;.98000000;33.57600000;            T;            T;
# Stamp; Host; NProc; X; Y; Z; F; Total FE; Total M; End Time; Dur. Init; Stretch Sim; Int. Init; Main Sim; Total; Total (User); Total (System); ODE; Parabolic; FE; FE before Main Sim" 
07.12.2016 18:34:23;neon;          4;          3;          8;          2;          1;         48;       8640;   1.000;3.72400000;59.47200000;.00000000;1031.04400000;1095.81201172;1093.95605469;1.85599995;1010.29200000;20.20400000;.24800000;6.81600000;
07.12.2016 18:53:15;neon;          8;          6;          8;          2;          1;         96;      17280;   1.000;8.13600000;66.72800000;.00000000;1052.30000000;1129.02392578;1121.66796875;7.35599995;1026.96400000;24.61600000;.42800000;13.56400000;
07.12.2016 19:12:23;neon;         12;          6;          8;          3;          1;        144;      25920;   1.000;12.29600000;76.84000000;.00400000;1053.46400000;1144.32800293;1133.04394531;11.28400040;1032.99200000;19.49600000;.64400000;23.54400000;
07.12.2016 19:31:43;neon;         16;          6;          8;          4;          1;        192;      34560;   1.000;16.83200000;79.46800000;.00000000;1059.19600000;1157.50000000;1141.80395508;15.69600010;1021.92000000;36.28400000;.64800000;25.95600000;
07.12.2016 20:03:14;neon;         24;          6;         12;          4;          1;        288;      51840;   1.000;20.63600000;196.02400000;.00000000;1660.28800000;1880.46789551;1858.59594727;21.87199974;1398.84400000;259.72000000;1.14400000;93.30000000;
07.12.2016 20:44:53;neon;         32;          6;         16;          4;          1;        384;      69120;   1.000;16.15600000;216.28800000;.00000000;2077.61600000;2316.28393555;2285.76000977;30.52400017;1498.78000000;575.56800000;2.46400000;127.34000000;
08.12.2016 11:44:46;neon;          4;          3;          8;          2;          1;         48;       8640;   1.000;2.34400000;59.65600000;.00400000;1048.90000000;1112.27600098;1112.02795410;.24800000;1027.49200000;20.82000000;.27600000;6.70400000;
08.12.2016 12:03:36;neon;          8;          6;          8;          2;          1;         96;      17280;   1.000;3.21600000;66.06400000;.00400000;1055.47600000;1126.36401367;1125.80798340;.55599999;1031.75200000;22.98800000;.42400000;12.09200000;
08.12.2016 12:22:33;neon;         12;          6;          8;          3;          1;        144;      25920;   1.000;4.42000000;74.49600000;.00400000;1052.93600000;1133.73205566;1133.00805664;.72399998;1022.79200000;29.18000000;.65200000;20.44400000;
08.12.2016 12:53:36;neon;         16;          6;          8;          4;          1;        192;      34560;   1.000;4.70000000;137.74000000;.00000000;1698.94000000;1844.89196777;1843.15600586;1.73599994;1457.45200000;239.50800000;1.30400000;45.91200000;
08.12.2016 15:28:25;neon;          4;          3;          8;          2;          1;         48;       8640;   1.000;2.81200000;61.01200000;.00400000;1052.64800000;1117.84399414;1117.59997559;.24400000;1036.22800000;15.86400000;.26000000;6.96800000;            T;            T;
08.12.2016 15:47:34;neon;          8;          6;          8;          2;          1;         96;      17280;   1.000;3.25200000;67.43600000;.00000000;1073.80800000;1146.06811523;1145.56005859;.50800002;1042.96400000;30.10400000;.43600000;12.30000000;            T;            T;
08.12.2016 16:11:23;neon;         12;          6;          8;          3;          1;        144;      25920;   1.000;3.73600000;85.18400000;.00000000;1333.66800000;1425.07604980;1424.61206055;.46399999;1148.15200000;184.34400000;.78800000;21.26800000;            T;            T;
08.12.2016 16:39:24;neon;         16;          6;          8;          4;          1;        192;      34560;   1.000;6.04000000;115.82800000;.00400000;1546.52800000;1671.16796875;1669.97998047;1.18799996;1420.64800000;124.24800000;1.03200000;33.99200000;            T;            T;
# Stamp; Host; NProc; X; Y; Z; F; Total FE; Total M; End Time; Dur. Init; Stretch Sim; Int. Init; Main Sim; Total; Total (User); Total (System); ODE; Parabolic; FE; FE before Main Sim" 
07.12.2016 18:53:15;neon;          8;          6;          8;          2;          1;         96;      17280;   1.000;8.10400000;66.72800000;.00000000;1052.30000000;1128.94799805;1122.13195801;6.81599998;1023.66800000;27.86800000;.40800000;13.56800000;
07.12.2016 19:12:23;neon;         12;          6;          8;          3;          1;        144;      25920;   1.000;12.27600000;76.84000000;.00400000;1053.46800000;1144.29602051;1132.41198730;11.88399982;1027.44000000;25.02400000;.66400000;23.54800000;
07.12.2016 19:31:43;neon;         16;          6;          8;          4;          1;        192;      34560;   1.000;16.84400000;79.47200000;.00000000;1059.20000000;1157.43200684;1150.36804199;7.06400013;1022.97200000;35.24000000;.64400000;25.95600000;
07.12.2016 20:03:14;neon;         24;          6;         12;          4;          1;        288;      51840;   1.000;20.87600000;188.30000000;.00000000;1651.16800000;1864.29992676;1847.14794922;17.15200043;1388.54800000;260.88800000;1.16400000;84.35600000;
07.12.2016 20:44:53;neon;         32;          6;         16;          4;          1;        384;      69120;   1.000;16.19200000;205.81200000;.00400000;2111.62400000;2340.16796875;2309.93188477;30.23600006;1529.06000000;579.18400000;2.57600000;116.83200000;
08.12.2016 12:03:36;neon;          8;          6;          8;          2;          1;         96;      17280;   1.000;3.49200000;65.66800000;.00000000;1055.47600000;1126.20800781;1125.77197266;.43599999;1027.62800000;27.12400000;.42800000;12.09200000;
08.12.2016 12:22:33;neon;         12;          6;          8;          3;          1;        144;      25920;   1.000;4.59200000;74.25200000;.00400000;1052.94000000;1133.66796875;1133.06396484;.60399997;1021.48000000;30.46000000;.65200000;20.44400000;
08.12.2016 12:53:36;neon;         16;          6;          8;          4;          1;        192;      34560;   1.000;4.77200000;135.14000000;.00000000;1691.42000000;1834.81994629;1830.01196289;4.80800009;1489.70800000;199.71200000;1.32000000;44.05200000;
08.12.2016 15:47:34;neon;          8;          6;          8;          2;          1;         96;      17280;   1.000;2.96000000;67.69600000;.00000000;1073.79200000;1145.95996094;1145.71997070;.23999999;1023.91200000;49.12800000;.43600000;12.29600000;            T;            T;
08.12.2016 16:11:23;neon;         12;          6;          8;          3;          1;        144;      25920;   1.000;3.69600000;85.14800000;.00000000;1334.14800000;1425.56799316;1424.94799805;.62000000;1192.92000000;140.04000000;.78000000;21.26800000;            T;            T;
08.12.2016 16:39:24;neon;         16;          6;          8;          4;          1;        192;      34560;   1.000;6.08000000;115.72400000;.00000000;1547.96400000;1672.35607910;1671.68005371;.67600000;1421.58000000;124.77600000;1.02000000;33.65600000;            T;            T;
# Stamp; Host; NProc; X; Y; Z; F; Total FE; Total M; End Time; Dur. Init; Stretch Sim; Int. Init; Main Sim; Total; Total (User); Total (System); ODE; Parabolic; FE; FE before Main Sim" 
07.12.2016 18:53:15;neon;          8;          6;          8;          2;          1;         96;      17280;   1.000;8.04400000;66.82800000;.00000000;1052.30000000;1129.03210449;1122.12805176;6.90399981;1027.33600000;24.24000000;.42000000;13.56400000;
07.12.2016 19:12:23;neon;         12;          6;          8;          3;          1;        144;      25920;   1.000;12.28800000;76.84400000;.00400000;1053.46400000;1144.24792480;1133.04797363;11.19999981;1026.76400000;25.70000000;.64800000;23.54000000;
07.12.2016 19:31:43;neon;         16;          6;          8;          4;          1;        192;      34560;   1.000;16.74800000;79.47600000;.00000000;1059.19600000;1157.32800293;1147.95202637;9.37600040;1021.82400000;36.39200000;.65200000;25.95600000;
07.12.2016 20:03:14;neon;         24;          6;         12;          4;          1;        288;      51840;   1.000;20.86000000;182.32000000;.00400000;1645.62800000;1852.82397461;1830.68395996;22.13999939;1388.49200000;255.46400000;1.18000000;80.30800000;
07.12.2016 20:44:53;neon;         32;          6;         16;          4;          1;        384;      69120;   1.000;15.79200000;213.03600000;.00400000;2168.02400000;2402.82788086;2384.42797852;18.39999962;1533.31600000;631.40800000;2.55600000;123.80400000;
08.12.2016 12:03:36;neon;          8;          6;          8;          2;          1;         96;      17280;   1.000;2.90800000;66.30400000;.00000000;1055.48000000;1126.18798828;1125.85998535;.32800001;1024.33600000;30.40400000;.40400000;12.09200000;
08.12.2016 12:22:33;neon;         12;          6;          8;          3;          1;        144;      25920;   1.000;4.33200000;74.73200000;.00400000;1052.93600000;1133.66796875;1132.96398926;.70400000;1024.97200000;26.96000000;.65600000;20.44400000;
08.12.2016 12:53:36;neon;         16;          6;          8;          4;          1;        192;      34560;   1.000;4.66400000;136.11200000;.00000000;1693.35200000;1837.51599121;1833.35998535;4.15600014;1486.82800000;204.54400000;1.28400000;45.82800000;
08.12.2016 15:47:34;neon;          8;          6;          8;          2;          1;         96;      17280;   1.000;2.94000000;67.70800000;.00000000;1073.80800000;1146.05200195;1145.70800781;.34400001;1024.93200000;48.12400000;.44000000;12.30000000;            T;            T;
08.12.2016 16:11:23;neon;         12;          6;          8;          3;          1;        144;      25920;   1.000;4.18000000;84.79200000;.00000000;1334.04400000;1425.49609375;1424.98803711;.50800002;1169.99200000;162.83200000;.79200000;21.26800000;            T;            T;
08.12.2016 16:39:24;neon;         16;          6;          8;          4;          1;        192;      34560;   1.000;6.49200000;115.48400000;.00000000;1546.99600000;1671.68395996;1671.02001953;.66399997;1425.10800000;120.28000000;1.01200000;33.93200000;            T;            T;
# Stamp; Host; NProc; X; Y; Z; F; Total FE; Total M; End Time; Dur. Init; Stretch Sim; Int. Init; Main Sim; Total; Total (User); Total (System); ODE; Parabolic; FE; FE before Main Sim" 
07.12.2016 18:53:15;neon;          8;          6;          8;          2;          1;         96;      17280;   1.000;8.04000000;66.84000000;.00400000;1052.30000000;1129.06799316;1122.30395508;6.76399994;1025.89600000;25.67200000;.43200000;13.56400000;
